element_key,latitude,longitude
84690,47.6582511759778,-122.313845720072
84789,47.663163846805894,-122.313610215579
84790,47.6630274788731,-122.31371338363302
85149,47.67506191939754,-122.317987784332
85150,47.67490314450525,-122.31803603867101
85381,47.6804674871196,-122.32527333243101
85382,47.6803448473756,-122.325125178133
85385,47.68074354970095,-122.323912302051
85386,47.6807206738942,-122.323222779477
86057,47.6793055149988,-122.324986590023
86449,47.66952709179267,-122.38605128544333
86450,47.66937636877807,-122.38609763121535
87253,47.668769617164095,-122.382739827561
87254,47.6685828948516,-122.382437237858
87257,47.6687704797753,-122.383608935841
87258,47.668583862522695,-122.38341117704302
87281,47.6665959133133,-122.382995189381
87282,47.6664924901347,-122.382868217946
87285,47.6662257905991,-122.38364479152101
87286,47.6661330151319,-122.38350452680301
88546,47.59909010999019,-122.325568785249
88629,47.5983692594227,-122.331022640596
88630,47.59820766480539,-122.331156475365
88633,47.5984209153878,-122.32538573505002
88634,47.5982844016887,-122.32576603380902
88773,47.600118754268294,-122.32569026713101
88774,47.5999514111456,-122.325618122568
89525,47.60095468966279,-122.332363323523
89526,47.6008061511652,-122.332085127343
91545,47.6221769529219,-122.35745643231002
91546,47.6220390093491,-122.35723119296601
91829,47.6257911073895,-122.358391773645
94421,47.6083777869587,-122.342298910481
94602,47.626745291855244,-122.3336429663575
94611,47.62826155644556,-122.331719159773
94612,47.629307191882,-122.3303839721905
94651,47.604255307892245,-122.33043419066351
94677,47.6274825222147,-122.332689859232
94731,47.6675513392891,-122.39735562919766
94732,47.66737084548,-122.39715127367766
94736,47.6673885981543,-122.39901851246634
95288,47.600647015968796,-122.31413155135301
102621,47.605434340653005,-122.320748929777
102632,47.6141194269244,-122.320781058709
104508,47.627689129394795,-122.332201678981
115112,47.5992043237896,-122.333848491305
115118,47.5991943683447,-122.327331277482
115121,47.5991879116352,-122.323386331871
115124,47.5991983248431,-122.31585822288301
117879,47.6534706378286,-122.317372078919
117932,47.653552966329,-122.317603645951
119444,47.5975881633107,-122.32302661235201
120102,47.628238323290695,-122.32940587262
120105,47.629890296851464,-122.32855703881067
120107,47.62986830358175,-122.328258874143
120166,47.6295186792718,-122.34063437317701
120175,47.63204466981385,-122.34059219064702
120200,47.63597798910254,-122.3400985858625
120222,47.634227843164695,-122.34006308416501
120240,47.63766545432409,-122.34026388863902
120403,47.5982792938989,-122.32434431694001
120527,47.63278229247625,-122.34042068589201
121921,47.611902728085006,-122.347463444422
123744,47.598421841252694,-122.32433589882301
123942,47.6131029649534,-122.33177567186301
123943,47.6131813643172,-122.33160427830501
129888,47.626156431414195,-122.337073668992
130708,47.66041119112965,-122.31650047890301
130793,47.6246857326239,-122.340449719226
130799,47.6247562329476,-122.33777919579302
130802,47.6247493380925,-122.33648392310302
132441,47.6179038113849,-122.338485045512
134101,47.6168247389199,-122.32013056529101
134961,47.627855871264,-122.342445950408
134962,47.6276496087268,-122.342196343037
134965,47.629229653767005,-122.342182290069
135261,47.6139774408379,-122.313813683052
