station_closest,timestamp,air_temp,road_temp
4,2016-09-28 14:00:00,23.11,28.06
4,2016-09-28 15:00:00,24.33,28.67
4,2016-09-28 16:00:00,25.29,27.93
4,2016-09-28 17:00:00,24.87,25.45
4,2016-09-28 18:00:00,22.5,23.05
4,2016-09-28 19:00:00,18.82,21.24
4,2016-09-29 08:00:00,12.34,12.9
4,2016-09-29 09:00:00,13.39,14.18
4,2016-09-29 10:00:00,13.93,16.45
4,2016-09-29 11:00:00,14.34,19.11
4,2016-09-29 12:00:00,17.37,22.14
4,2016-09-29 13:00:00,19.02,24.33
4,2016-09-29 14:00:00,19.45,25.45
4,2016-09-29 15:00:00,19.8,25.02
4,2016-09-29 16:00:00,21.36,24.82
4,2016-09-29 17:00:00,19.74,23.32
4,2016-09-29 18:00:00,17.78,21.54
4,2016-09-29 19:00:00,17.1,20.08
4,2016-09-30 08:00:00,10.58,12.36
4,2016-09-30 09:00:00,11.19,13.41
4,2016-09-30 10:00:00,12.31,14.94
4,2016-09-30 11:00:00,13.14,18.27
4,2016-09-30 12:00:00,14.23,21.07
4,2016-09-30 13:00:00,16.29,23.76
4,2016-09-30 14:00:00,18.1,25.43
4,2016-09-30 15:00:00,19.8,26.1
4,2016-09-30 16:00:00,21.78,25.38
4,2016-09-30 17:00:00,20.55,23.05
4,2016-09-30 18:00:00,18.7,20.82
4,2016-09-30 19:00:00,17.1,19.2
4,2016-10-01 08:00:00,12.13,12.34
4,2016-10-01 09:00:00,13.24,13.66
4,2016-10-01 10:00:00,14.56,15.55
4,2016-10-01 11:00:00,15.4,17.62
4,2016-10-01 12:00:00,14.97,17.37
4,2016-10-01 13:00:00,13.71,16.18
4,2016-10-01 14:00:00,15.19,16.81
4,2016-10-01 15:00:00,17.62,18.46
4,2016-10-01 16:00:00,17.19,19.15
4,2016-10-01 17:00:00,16.14,18.39
4,2016-10-01 18:00:00,13.37,16.45
4,2016-10-01 19:00:00,13.24,15.21
4,2016-10-02 08:00:00,12.33,11.82
4,2016-10-02 09:00:00,13.01,12.58
4,2016-10-02 10:00:00,12.94,13.71
4,2016-10-02 11:00:00,14.02,15.39
4,2016-10-02 12:00:00,15.28,18.55
4,2016-10-02 13:00:00,16.66,21.94
4,2016-10-02 14:00:00,17.44,23.14
4,2016-10-02 15:00:00,18.95,24.51
4,2016-10-02 16:00:00,18.43,23.22
4,2016-10-02 17:00:00,17.02,20.97
4,2016-10-02 18:00:00,15.93,19.17
4,2016-10-02 19:00:00,15.78,18.27
4,2016-10-03 08:00:00,12.54,13.23
4,2016-10-03 09:00:00,12.94,13.98
4,2016-10-03 10:00:00,13.68,15.82
4,2016-10-03 11:00:00,14.0,17.08
4,2016-10-03 12:00:00,15.04,19.78
4,2016-10-03 13:00:00,16.5,22.77
4,2016-10-03 14:00:00,15.58,22.5
4,2016-10-03 15:00:00,15.58,21.7
4,2016-10-03 16:00:00,15.94,21.24
4,2016-10-03 17:00:00,15.51,20.28
4,2016-10-03 18:00:00,15.06,18.9
4,2016-10-03 19:00:00,14.74,17.94
4,2016-10-04 08:00:00,12.25,12.25
4,2016-10-04 09:00:00,13.42,14.22
4,2016-10-04 10:00:00,14.05,16.14
4,2016-10-04 11:00:00,14.61,17.11
4,2016-10-04 12:00:00,15.21,17.62
4,2016-10-04 13:00:00,15.44,17.62
4,2016-10-04 14:00:00,14.52,17.29
4,2016-10-04 15:00:00,15.03,16.66
4,2016-10-04 16:00:00,14.65,16.27
4,2016-10-04 17:00:00,14.29,15.53
4,2016-10-04 18:00:00,14.13,14.76
4,2016-10-04 19:00:00,13.75,14.29
4,2016-10-05 08:00:00,12.49,11.84
4,2016-10-05 09:00:00,13.12,12.58
4,2016-10-05 10:00:00,14.0,13.69
4,2016-10-05 11:00:00,15.03,14.72
4,2016-10-05 12:00:00,16.68,18.05
4,2016-10-05 13:00:00,17.53,22.5
4,2016-10-05 14:00:00,17.98,23.29
4,2016-10-05 15:00:00,18.99,24.4
4,2016-10-05 16:00:00,21.7,23.86
4,2016-10-05 17:00:00,21.99,21.61
4,2016-10-05 18:00:00,18.66,19.89
4,2016-10-05 19:00:00,16.84,18.79
4,2016-10-06 08:00:00,13.05,13.64
4,2016-10-06 09:00:00,13.8,14.86
4,2016-10-06 10:00:00,14.5,16.68
4,2016-10-06 11:00:00,15.21,18.07
4,2016-10-06 12:00:00,15.78,19.65
4,2016-10-06 13:00:00,16.68,21.11
4,2016-10-06 14:00:00,16.25,21.09
4,2016-10-06 15:00:00,15.49,19.65
4,2016-10-06 16:00:00,14.68,18.14
4,2016-10-06 17:00:00,15.24,17.96
4,2016-10-06 18:00:00,14.67,17.11
4,2016-10-06 19:00:00,13.87,15.78
4,2016-10-07 08:00:00,12.83,11.97
4,2016-10-07 09:00:00,12.78,12.45
4,2016-10-07 10:00:00,13.32,13.55
4,2016-10-07 11:00:00,13.95,15.03
4,2016-10-07 12:00:00,14.58,16.65
4,2016-10-07 13:00:00,15.94,18.21
4,2016-10-07 14:00:00,17.49,20.88
4,2016-10-07 15:00:00,17.31,21.24
4,2016-10-07 16:00:00,16.48,20.08
4,2016-10-07 17:00:00,16.14,18.91
4,2016-10-07 18:00:00,15.73,17.87
4,2016-10-07 19:00:00,15.28,17.1
4,2016-10-08 08:00:00,12.25,13.1
4,2016-10-08 09:00:00,13.06,13.51
4,2016-10-08 10:00:00,15.48,14.92
4,2016-10-08 11:00:00,17.74,17.64
4,2016-10-08 12:00:00,18.88,20.68
4,2016-10-08 13:00:00,17.19,18.91
4,2016-10-08 14:00:00,16.88,18.03
4,2016-10-08 15:00:00,17.08,17.8
4,2016-10-08 16:00:00,16.77,17.74
4,2016-10-08 17:00:00,16.29,17.26
4,2016-10-08 18:00:00,15.94,16.75
4,2016-10-08 19:00:00,15.73,16.41
4,2016-10-09 08:00:00,11.1,12.04
4,2016-10-09 09:00:00,11.57,12.85
4,2016-10-09 10:00:00,11.97,13.39
4,2016-10-09 11:00:00,12.78,15.03
4,2016-10-09 12:00:00,13.41,16.81
4,2016-10-09 13:00:00,13.71,17.44
4,2016-10-09 14:00:00,14.5,17.85
4,2016-10-09 15:00:00,14.92,18.48
4,2016-10-09 16:00:00,12.99,18.12
4,2016-10-09 17:00:00,12.6,16.61
4,2016-10-09 18:00:00,12.22,15.42
4,2016-10-09 19:00:00,11.46,14.41
4,2016-10-10 08:00:00,9.05,8.92
4,2016-10-10 09:00:00,9.5,9.88
4,2016-10-10 10:00:00,10.76,11.37
4,2016-10-10 11:00:00,11.55,14.31
4,2016-10-10 12:00:00,12.15,15.1
4,2016-10-10 13:00:00,14.07,17.6
4,2016-10-10 14:00:00,16.14,20.17
4,2016-10-10 15:00:00,18.1,21.27
4,2016-10-10 16:00:00,18.3,20.46
4,2016-10-10 17:00:00,16.68,17.67
4,2016-10-10 18:00:00,13.82,15.8
4,2016-10-10 19:00:00,12.22,14.38
4,2016-10-11 08:00:00,7.84,7.36
4,2016-10-11 09:00:00,9.45,8.85
4,2016-10-11 10:00:00,11.01,11.62
4,2016-10-11 11:00:00,12.4,14.77
4,2016-10-11 12:00:00,13.82,17.82
4,2016-10-11 13:00:00,17.08,20.32
4,2016-10-11 14:00:00,17.74,22.01
4,2016-10-11 15:00:00,19.87,22.64
4,2016-10-11 16:00:00,21.88,21.96
4,2016-10-11 17:00:00,20.79,19.33
4,2016-10-11 18:00:00,17.31,17.4
4,2016-10-11 19:00:00,14.77,16.02
4,2016-10-12 08:00:00,8.49,8.28
4,2016-10-12 09:00:00,10.04,9.79
4,2016-10-12 10:00:00,10.54,12.24
4,2016-10-12 11:00:00,11.68,15.21
4,2016-10-12 12:00:00,13.57,18.07
4,2016-10-12 13:00:00,16.61,20.53
4,2016-10-12 14:00:00,18.61,22.3
4,2016-10-12 15:00:00,18.25,22.84
4,2016-10-12 16:00:00,15.96,20.89
4,2016-10-12 17:00:00,16.43,19.35
4,2016-10-12 18:00:00,15.91,18.18
4,2016-10-12 19:00:00,15.39,17.31
4,2016-10-13 08:00:00,12.02,12.61
4,2016-10-13 09:00:00,12.07,12.63
4,2016-10-13 10:00:00,12.06,12.74
4,2016-10-13 11:00:00,12.15,12.9
4,2016-10-13 12:00:00,12.4,13.14
4,2016-10-13 13:00:00,12.54,13.32
4,2016-10-13 14:00:00,12.67,13.35
4,2016-10-13 15:00:00,12.69,13.3
4,2016-10-13 16:00:00,12.78,13.24
4,2016-10-13 17:00:00,12.7,13.14
4,2016-10-13 18:00:00,12.45,12.9
4,2016-10-13 19:00:00,12.2,12.67
4,2016-10-14 08:00:00,10.69,10.89
4,2016-10-14 09:00:00,11.44,11.25
4,2016-10-14 10:00:00,12.25,11.44
4,2016-10-14 11:00:00,11.08,11.17
4,2016-10-14 12:00:00,11.25,11.28
4,2016-10-14 13:00:00,12.24,11.82
4,2016-10-14 14:00:00,12.79,12.34
4,2016-10-14 15:00:00,14.14,13.66
4,2016-10-14 16:00:00,15.49,15.28
4,2016-10-14 17:00:00,14.04,14.9
4,2016-10-14 18:00:00,13.26,13.53
4,2016-10-14 19:00:00,12.72,12.65
4,2016-10-15 08:00:00,10.58,10.33
4,2016-10-15 09:00:00,10.8,10.49
4,2016-10-15 10:00:00,10.87,10.69
4,2016-10-15 11:00:00,10.89,10.8
4,2016-10-15 12:00:00,10.83,10.78
4,2016-10-15 13:00:00,11.19,10.9
4,2016-10-15 14:00:00,11.77,11.62
4,2016-10-15 15:00:00,12.45,12.07
4,2016-10-15 16:00:00,13.37,12.43
4,2016-10-15 17:00:00,14.54,12.25
4,2016-10-15 18:00:00,14.02,12.04
4,2016-10-15 19:00:00,11.82,11.61
4,2016-10-16 08:00:00,10.51,10.11
4,2016-10-16 09:00:00,10.94,10.71
4,2016-10-16 10:00:00,11.62,11.57
4,2016-10-16 11:00:00,11.79,12.22
4,2016-10-16 12:00:00,11.86,12.78
4,2016-10-16 13:00:00,12.22,13.71
4,2016-10-16 14:00:00,14.41,14.81
4,2016-10-16 15:00:00,14.99,16.32
4,2016-10-16 16:00:00,13.96,15.84
4,2016-10-16 17:00:00,13.71,15.04
4,2016-10-16 18:00:00,12.61,13.96
4,2016-10-16 19:00:00,11.91,13.3
4,2016-10-17 08:00:00,10.8,10.6
4,2016-10-17 09:00:00,11.53,11.28
4,2016-10-17 10:00:00,12.06,12.88
4,2016-10-17 11:00:00,12.04,12.99
4,2016-10-17 12:00:00,13.44,14.49
4,2016-10-17 13:00:00,14.5,15.69
4,2016-10-17 14:00:00,15.55,18.52
4,2016-10-17 15:00:00,15.12,18.27
4,2016-10-17 16:00:00,15.6,17.29
4,2016-10-17 17:00:00,15.33,16.05
4,2016-10-17 18:00:00,13.96,14.88
4,2016-10-17 19:00:00,13.44,13.98
4,2016-10-18 08:00:00,10.17,10.33
4,2016-10-18 09:00:00,10.65,10.98
4,2016-10-18 10:00:00,11.79,12.85
4,2016-10-18 11:00:00,12.09,14.14
4,2016-10-18 12:00:00,12.94,14.9
4,2016-10-18 13:00:00,14.16,16.48
4,2016-10-18 14:00:00,15.22,18.3
4,2016-10-18 15:00:00,15.64,18.88
4,2016-10-18 16:00:00,14.31,18.09
4,2016-10-18 17:00:00,14.5,16.47
4,2016-10-18 18:00:00,13.57,15.17
4,2016-10-18 19:00:00,12.67,14.13
4,2016-10-19 08:00:00,9.57,8.69
4,2016-10-19 09:00:00,10.62,9.82
4,2016-10-19 10:00:00,11.79,11.62
4,2016-10-19 11:00:00,13.05,13.35
4,2016-10-19 12:00:00,12.72,14.49
4,2016-10-19 13:00:00,12.34,14.34
4,2016-10-19 14:00:00,12.78,14.14
4,2016-10-19 15:00:00,13.03,14.04
4,2016-10-19 16:00:00,12.61,13.75
4,2016-10-19 17:00:00,12.58,13.28
4,2016-10-19 18:00:00,12.33,12.67
4,2016-10-19 19:00:00,12.11,12.24
4,2016-10-20 08:00:00,11.77,11.44
4,2016-10-20 09:00:00,12.78,11.73
4,2016-10-20 10:00:00,13.1,12.16
4,2016-10-20 11:00:00,13.05,12.51
4,2016-10-20 12:00:00,12.87,12.78
4,2016-10-20 13:00:00,13.14,13.05
4,2016-10-20 14:00:00,13.68,13.48
4,2016-10-20 15:00:00,15.04,14.65
4,2016-10-20 16:00:00,15.82,15.49
4,2016-10-20 17:00:00,15.22,14.74
4,2016-10-20 18:00:00,14.29,14.0
4,2016-10-20 19:00:00,13.59,13.33
4,2016-10-21 08:00:00,10.18,9.9
4,2016-10-21 09:00:00,10.78,10.51
4,2016-10-21 10:00:00,11.62,11.79
4,2016-10-21 11:00:00,12.49,13.37
4,2016-10-21 12:00:00,13.53,14.59
4,2016-10-21 13:00:00,14.04,15.57
4,2016-10-21 14:00:00,14.58,16.47
4,2016-10-21 15:00:00,14.29,16.92
4,2016-10-21 16:00:00,13.84,16.11
4,2016-10-21 17:00:00,13.42,14.92
4,2016-10-21 18:00:00,12.79,14.04
4,2016-10-21 19:00:00,12.02,13.48
4,2016-10-22 08:00:00,9.0,9.01
4,2016-10-22 09:00:00,9.84,10.36
4,2016-10-22 10:00:00,10.6,11.88
4,2016-10-22 11:00:00,11.64,14.38
4,2016-10-22 12:00:00,12.52,17.13
4,2016-10-22 13:00:00,15.91,19.29
4,2016-10-22 14:00:00,15.82,20.23
4,2016-10-22 15:00:00,16.2,20.25
4,2016-10-22 16:00:00,15.58,19.08
4,2016-10-22 17:00:00,14.65,17.37
4,2016-10-22 18:00:00,13.48,15.91
4,2016-10-22 19:00:00,12.79,14.97
4,2016-10-23 08:00:00,10.65,10.83
4,2016-10-23 09:00:00,11.53,11.77
4,2016-10-23 10:00:00,12.18,12.79
4,2016-10-23 11:00:00,13.57,14.88
4,2016-10-23 12:00:00,14.25,17.37
4,2016-10-23 13:00:00,15.69,19.36
4,2016-10-23 14:00:00,14.77,19.47
4,2016-10-23 15:00:00,15.4,18.9
4,2016-10-23 16:00:00,15.37,18.19
4,2016-10-23 17:00:00,14.83,17.37
4,2016-10-23 18:00:00,14.34,16.54
4,2016-10-23 19:00:00,14.13,15.85
4,2016-10-24 08:00:00,12.27,11.97
4,2016-10-24 09:00:00,12.45,12.29
4,2016-10-24 10:00:00,13.03,12.74
4,2016-10-24 11:00:00,13.21,13.42
4,2016-10-24 12:00:00,14.68,14.4
4,2016-10-24 13:00:00,15.13,15.4
4,2016-10-24 14:00:00,15.03,15.94
4,2016-10-24 15:00:00,13.57,15.64
4,2016-10-24 16:00:00,12.88,14.88
4,2016-10-24 17:00:00,12.22,13.96
4,2016-10-24 18:00:00,11.82,13.32
4,2016-10-24 19:00:00,11.64,12.87
4,2016-10-25 08:00:00,11.43,9.25
4,2016-10-25 09:00:00,12.13,10.17
4,2016-10-25 10:00:00,13.55,11.79
4,2016-10-25 11:00:00,15.48,14.5
4,2016-10-25 12:00:00,16.41,17.4
4,2016-10-25 13:00:00,16.41,18.45
4,2016-10-25 14:00:00,17.91,19.83
4,2016-10-25 15:00:00,18.37,21.15
4,2016-10-25 16:00:00,17.73,20.79
4,2016-10-25 17:00:00,16.03,19.06
4,2016-10-25 18:00:00,15.24,17.8
4,2016-10-25 19:00:00,14.83,16.99
4,2016-10-26 08:00:00,11.44,12.43
4,2016-10-26 09:00:00,11.59,12.34
4,2016-10-26 10:00:00,11.8,12.43
4,2016-10-26 11:00:00,12.09,12.67
4,2016-10-26 12:00:00,12.49,13.03
4,2016-10-26 13:00:00,12.92,13.3
4,2016-10-26 14:00:00,13.26,13.64
4,2016-10-26 15:00:00,13.41,13.75
4,2016-10-26 16:00:00,13.44,13.71
4,2016-10-26 17:00:00,13.44,13.62
4,2016-10-26 18:00:00,13.37,13.5
4,2016-10-26 19:00:00,13.42,13.39
4,2016-10-27 08:00:00,13.232307692307693,13.170769230769231
4,2016-10-27 09:00:00,13.044615384615385,12.951538461538462
4,2016-10-27 10:00:00,12.856923076923078,12.732307692307693
4,2016-10-27 11:00:00,12.669230769230769,12.513076923076923
4,2016-10-27 12:00:00,12.481538461538461,12.293846153846154
4,2016-10-27 13:00:00,12.293846153846154,12.074615384615385
4,2016-10-27 14:00:00,12.106153846153846,11.855384615384615
4,2016-10-27 15:00:00,11.918461538461539,11.636153846153846
4,2016-10-27 16:00:00,11.730769230769232,11.416923076923077
4,2016-10-27 17:00:00,11.543076923076924,11.197692307692307
4,2016-10-27 18:00:00,11.355384615384615,10.978461538461538
4,2016-10-27 19:00:00,11.167692307692308,10.759230769230768
4,2016-10-28 08:00:00,10.98,10.54
4,2016-10-28 09:00:00,11.68,11.32
4,2016-10-28 10:00:00,12.85,12.9
4,2016-10-28 11:00:00,14.2,15.22
4,2016-10-28 12:00:00,14.49,17.11
4,2016-10-28 13:00:00,19.53,19.58
4,2016-10-28 14:00:00,17.51,21.06
4,2016-10-28 15:00:00,17.35,20.55
4,2016-10-28 16:00:00,17.89,19.63
4,2016-10-28 17:00:00,16.65,18.03
4,2016-10-28 18:00:00,15.17,16.75
4,2016-10-28 19:00:00,14.45,15.85
4,2016-10-29 08:00:00,11.16,11.68
4,2016-10-29 09:00:00,11.1,11.59
4,2016-10-29 10:00:00,11.43,11.64
4,2016-10-29 11:00:00,11.55,11.89
4,2016-10-29 12:00:00,11.59,12.18
4,2016-10-29 13:00:00,14.32,14.22
4,2016-10-29 14:00:00,14.5,15.12
4,2016-10-29 15:00:00,15.3,16.32
4,2016-10-29 16:00:00,14.72,15.93
4,2016-10-29 17:00:00,14.65,15.22
4,2016-10-29 18:00:00,13.37,14.29
4,2016-10-29 19:00:00,12.72,13.32
4,2016-10-30 08:00:00,8.04,7.38
4,2016-10-30 09:00:00,8.92,7.79
4,2016-10-30 10:00:00,10.27,9.07
4,2016-10-30 11:00:00,11.26,10.56
4,2016-10-30 12:00:00,11.8,11.62
4,2016-10-30 13:00:00,11.25,11.66
4,2016-10-30 14:00:00,10.81,11.34
4,2016-10-30 15:00:00,10.72,11.17
4,2016-10-30 16:00:00,10.63,10.96
4,2016-10-30 17:00:00,10.63,10.71
4,2016-10-30 18:00:00,10.51,10.45
4,2016-10-30 19:00:00,10.4,10.29
4,2016-10-31 08:00:00,10.56,10.2
4,2016-10-31 09:00:00,11.16,10.35
4,2016-10-31 10:00:00,11.62,10.54
4,2016-10-31 11:00:00,11.77,10.6
4,2016-10-31 12:00:00,12.61,11.41
4,2016-10-31 13:00:00,13.84,13.62
4,2016-10-31 14:00:00,14.02,15.04
4,2016-10-31 15:00:00,14.11,15.31
4,2016-10-31 16:00:00,13.57,14.74
4,2016-10-31 17:00:00,12.9,13.98
4,2016-10-31 18:00:00,12.06,13.19
4,2016-10-31 19:00:00,11.37,12.49
4,2016-11-01 08:00:00,9.7,10.35
4,2016-11-01 09:00:00,9.97,10.4
4,2016-11-01 10:00:00,10.45,10.6
4,2016-11-01 11:00:00,11.1,11.34
4,2016-11-01 12:00:00,11.79,12.33
4,2016-11-01 13:00:00,13.08,13.69
4,2016-11-01 14:00:00,12.79,13.82
4,2016-11-01 15:00:00,12.97,13.78
4,2016-11-01 16:00:00,12.87,13.41
4,2016-11-01 17:00:00,12.6,13.01
4,2016-11-01 18:00:00,12.31,12.36
4,2016-11-01 19:00:00,12.02,11.97
4,2016-11-02 08:00:00,10.53,10.35
4,2016-11-02 09:00:00,10.78,10.54
4,2016-11-02 10:00:00,11.05,10.85
4,2016-11-02 11:00:00,11.28,11.14
4,2016-11-02 12:00:00,11.52,11.41
4,2016-11-02 13:00:00,11.93,11.89
4,2016-11-02 14:00:00,12.45,12.54
4,2016-11-02 15:00:00,12.52,12.88
4,2016-11-02 16:00:00,11.88,12.83
4,2016-11-02 17:00:00,11.89,12.27
4,2016-11-02 18:00:00,12.04,11.91
4,2016-11-02 19:00:00,12.13,11.71
4,2016-11-03 08:00:00,9.97,9.18
4,2016-11-03 09:00:00,11.05,10.2
4,2016-11-03 10:00:00,11.64,11.16
4,2016-11-03 11:00:00,11.305,10.908
4,2016-11-03 12:00:00,10.97,10.656
4,2016-11-03 13:00:00,10.635,10.404
4,2016-11-03 14:00:00,10.3,10.152000000000001
4,2016-11-03 15:00:00,9.965,9.9
4,2016-11-03 16:00:00,9.629999999999999,9.648
4,2016-11-03 17:00:00,9.295,9.396
4,2016-11-03 18:00:00,8.959999999999999,9.144
4,2016-11-03 19:00:00,8.625,8.892000000000001
4,2016-11-04 08:00:00,8.29,8.64
4,2016-11-04 09:00:00,9.03,9.18
4,2016-11-04 10:00:00,11.19,10.87
4,2016-11-04 11:00:00,13.35,12.69
4,2016-11-04 12:00:00,16.03,15.24
4,2016-11-04 13:00:00,18.59,17.24
4,2016-11-04 14:00:00,17.65,17.89
4,2016-11-04 15:00:00,18.16,18.36
4,2016-11-04 16:00:00,17.26,17.56
4,2016-11-04 17:00:00,16.65,16.52
4,2016-11-04 18:00:00,16.2,15.84
4,2016-11-04 19:00:00,15.28,15.55
4,2016-11-05 08:00:00,12.56,13.14
4,2016-11-05 09:00:00,12.78,13.15
4,2016-11-05 10:00:00,12.88,13.35
4,2016-11-05 11:00:00,13.21,13.75
4,2016-11-05 12:00:00,13.3,14.07
4,2016-11-05 13:00:00,13.35,14.2
4,2016-11-05 14:00:00,13.33,14.05
4,2016-11-05 15:00:00,13.32,13.93
4,2016-11-05 16:00:00,13.17,13.84
4,2016-11-05 17:00:00,13.01,13.59
4,2016-11-05 18:00:00,12.58,13.32
4,2016-11-05 19:00:00,12.07,13.01
4,2016-11-06 08:00:00,10.15,10.18
4,2016-11-06 09:00:00,11.37,11.25
4,2016-11-06 10:00:00,12.54,12.43
4,2016-11-06 11:00:00,13.71,14.52
4,2016-11-06 12:00:00,15.35,16.65
4,2016-11-06 13:00:00,15.94,17.76
4,2016-11-06 14:00:00,16.14,18.19
4,2016-11-06 15:00:00,15.49,16.9
4,2016-11-06 16:00:00,14.38,15.66
4,2016-11-06 17:00:00,13.71,14.95
4,2016-11-06 18:00:00,13.37,14.5
4,2016-11-06 19:00:00,12.78,14.09
4,2016-11-07 08:00:00,11.62,11.44
4,2016-11-07 09:00:00,12.45,12.04
4,2016-11-07 10:00:00,13.53,12.99
4,2016-11-07 11:00:00,14.52,14.27
4,2016-11-07 12:00:00,15.1,15.21
4,2016-11-07 13:00:00,15.51,16.5
4,2016-11-07 14:00:00,15.94,17.1
4,2016-11-07 15:00:00,15.91,16.72
4,2016-11-07 16:00:00,15.51,15.93
4,2016-11-07 17:00:00,15.33,15.22
4,2016-11-07 18:00:00,14.79,14.58
4,2016-11-07 19:00:00,14.0,14.0
4,2016-11-08 08:00:00,12.78,11.01
4,2016-11-08 09:00:00,14.61,12.79
4,2016-11-08 10:00:00,16.25,15.21
4,2016-11-08 11:00:00,17.62,17.47
4,2016-11-08 12:00:00,20.28,19.67
4,2016-11-08 13:00:00,22.23,21.07
4,2016-11-08 14:00:00,21.51,21.6
4,2016-11-08 15:00:00,21.42,20.37
4,2016-11-08 16:00:00,20.01,18.97
4,2016-11-08 17:00:00,18.55,18.01
4,2016-11-08 18:00:00,17.64,17.4
4,2016-11-08 19:00:00,15.89,16.81
4,2016-11-09 08:00:00,13.3,13.71
4,2016-11-09 09:00:00,13.66,14.04
4,2016-11-09 10:00:00,13.96,14.4
4,2016-11-09 11:00:00,15.06,16.03
4,2016-11-09 12:00:00,15.93,16.5
4,2016-11-09 13:00:00,17.83,18.34
4,2016-11-09 14:00:00,18.28,20.35
4,2016-11-09 15:00:00,18.88,19.22
4,2016-11-09 16:00:00,17.67,17.82
4,2016-11-09 17:00:00,16.05,16.75
4,2016-11-09 18:00:00,15.22,15.96
4,2016-11-09 19:00:00,14.65,15.31
4,2016-11-10 08:00:00,10.71,11.5
4,2016-11-10 09:00:00,10.92,12.42
4,2016-11-10 10:00:00,12.4,14.49
4,2016-11-10 11:00:00,13.57,16.5
4,2016-11-10 12:00:00,14.97,18.19
4,2016-11-10 13:00:00,17.71,19.33
4,2016-11-10 14:00:00,16.93,19.45
4,2016-11-10 15:00:00,16.41,18.46
4,2016-11-10 16:00:00,16.05,17.51
4,2016-11-10 17:00:00,15.96,16.65
4,2016-11-10 18:00:00,15.37,15.91
4,2016-11-10 19:00:00,14.29,15.21
4,2016-11-11 08:00:00,12.76,12.7
4,2016-11-11 09:00:00,13.75,13.48
4,2016-11-11 10:00:00,14.67,14.52
4,2016-11-11 11:00:00,15.93,15.96
4,2016-11-11 12:00:00,16.54,16.81
4,2016-11-11 13:00:00,16.3,17.87
4,2016-11-11 14:00:00,16.27,17.94
4,2016-11-11 15:00:00,15.93,17.35
4,2016-11-11 16:00:00,15.21,16.54
4,2016-11-11 17:00:00,14.9,15.87
4,2016-11-11 18:00:00,14.9,15.49
4,2016-11-11 19:00:00,14.5,15.22
4,2016-11-12 08:00:00,13.73,13.01
4,2016-11-12 09:00:00,13.96,13.24
4,2016-11-12 10:00:00,13.98,13.42
4,2016-11-12 11:00:00,14.11,14.94
4,2016-11-12 12:00:00,14.36,16.84
4,2016-11-12 13:00:00,14.56,17.2
4,2016-11-12 14:00:00,13.98,16.34
4,2016-11-12 15:00:00,13.46,15.3
4,2016-11-12 16:00:00,13.17,14.63
4,2016-11-12 17:00:00,12.88,14.07
4,2016-11-12 18:00:00,12.7,13.5
4,2016-11-12 19:00:00,12.4,12.97
4,2016-11-13 08:00:00,9.88,9.91
4,2016-11-13 09:00:00,9.54,9.81
4,2016-11-13 10:00:00,10.42,10.53
4,2016-11-13 11:00:00,10.9,11.07
4,2016-11-13 12:00:00,11.26,11.14
4,2016-11-13 13:00:00,11.44,11.08
4,2016-11-13 14:00:00,11.25,11.01
4,2016-11-13 15:00:00,11.3,10.94
4,2016-11-13 16:00:00,11.64,10.8
4,2016-11-13 17:00:00,11.66,10.65
4,2016-11-13 18:00:00,11.14,10.6
4,2016-11-13 19:00:00,11.19,10.54
4,2016-11-14 08:00:00,10.36,10.56
4,2016-11-14 09:00:00,10.53,10.83
4,2016-11-14 10:00:00,10.89,11.25
4,2016-11-14 11:00:00,11.53,11.44
4,2016-11-14 12:00:00,14.22,13.96
4,2016-11-14 13:00:00,14.23,15.8
4,2016-11-14 14:00:00,14.05,15.94
4,2016-11-14 15:00:00,13.55,14.95
4,2016-11-14 16:00:00,12.47,13.84
4,2016-11-14 17:00:00,11.98,13.05
4,2016-11-14 18:00:00,11.57,12.42
4,2016-11-14 19:00:00,11.25,11.97
4,2016-11-15 08:00:00,10.26,10.17
4,2016-11-15 09:00:00,10.96,11.01
4,2016-11-15 10:00:00,11.32,12.69
4,2016-11-15 11:00:00,11.7,13.91
4,2016-11-15 12:00:00,12.25,14.36
4,2016-11-15 13:00:00,12.09,14.34
4,2016-11-15 14:00:00,11.64,13.84
4,2016-11-15 15:00:00,10.17,12.74
4,2016-11-15 16:00:00,9.43,11.5
4,2016-11-15 17:00:00,9.16,10.6
4,2016-11-15 18:00:00,8.53,10.18
4,2016-11-15 19:00:00,8.22,9.84
4,2016-11-16 08:00:00,7.86,7.79
4,2016-11-16 09:00:00,7.8425,7.653333333333333
4,2016-11-16 10:00:00,7.825,7.516666666666667
4,2016-11-16 11:00:00,7.8075,7.38
4,2016-11-16 12:00:00,7.79,7.243333333333333
4,2016-11-16 13:00:00,7.7725,7.106666666666667
4,2016-11-16 14:00:00,7.755000000000001,6.970000000000001
4,2016-11-16 15:00:00,7.737500000000001,6.833333333333334
4,2016-11-16 16:00:00,7.720000000000001,6.696666666666667
4,2016-11-16 17:00:00,7.702500000000001,6.5600000000000005
4,2016-11-16 18:00:00,7.6850000000000005,6.423333333333334
4,2016-11-16 19:00:00,7.6675,6.286666666666667
4,2016-11-17 08:00:00,7.65,6.15
4,2016-11-17 09:00:00,8.19,6.93
4,2016-11-17 10:00:00,8.74,8.01
4,2016-11-17 11:00:00,10.51,10.22
4,2016-11-17 12:00:00,12.58,12.09
4,2016-11-17 13:00:00,11.32,12.97
